#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120 128
# Band-Index    1
   5.66199     -5.891908  0.520  0.068  0.068  0.068  0.034  0.034  0.000  0.034  0.000  0.824
   5.71395     -5.604649  0.486  0.072  0.072  0.072  0.042  0.042  0.000  0.042  0.000  0.828
   5.71395     -5.604649  0.486  0.072  0.072  0.072  0.042  0.042  0.000  0.042  0.000  0.828
   5.81344     -5.691364  0.490  0.056  0.076  0.076  0.026  0.026  0.002  0.072  0.004  0.828
   5.91294     -5.757346  0.482  0.038  0.078  0.078  0.014  0.014  0.006  0.108  0.016  0.832
   6.01244     -5.796775  0.462  0.024  0.074  0.074  0.006  0.006  0.010  0.146  0.032  0.838
   6.11194     -5.803993  0.436  0.012  0.070  0.070  0.002  0.002  0.016  0.184  0.050  0.844
   6.21144     -5.774675  0.406  0.004  0.064  0.064  0.000  0.000  0.024  0.222  0.070  0.852
   6.31093     -5.706370  0.370  0.000  0.056  0.056  0.000  0.000  0.030  0.258  0.088  0.860
   6.41043     -5.598662  0.334  0.000  0.048  0.048  0.000  0.000  0.034  0.296  0.104  0.868
   6.50993     -5.453189  0.296  0.006  0.040  0.040  0.000  0.000  0.040  0.336  0.118  0.876
   6.60943     -5.273589  0.256  0.014  0.032  0.032  0.000  0.000  0.042  0.376  0.128  0.884
   6.70892     -5.065444  0.216  0.026  0.026  0.026  0.002  0.002  0.044  0.420  0.132  0.892
   6.80842     -4.836170  0.176  0.042  0.018  0.018  0.000  0.000  0.044  0.466  0.132  0.900
   6.90792     -4.594819  0.138  0.058  0.012  0.012  0.000  0.000  0.042  0.518  0.128  0.908
   7.00742     -4.351783  0.104  0.074  0.006  0.006  0.000  0.000  0.038  0.570  0.116  0.916
   7.10691     -4.157641  0.060  0.062  0.000  0.000  0.080  0.080  0.026  0.548  0.078  0.934
   7.20641     -3.997292  0.042  0.062  0.004  0.004  0.130  0.130  0.014  0.512  0.042  0.940
   7.30591     -3.847258  0.024  0.056  0.012  0.012  0.196  0.196  0.006  0.426  0.016  0.944
   7.40541     -3.709075  0.010  0.042  0.028  0.028  0.262  0.262  0.002  0.308  0.004  0.946
   7.50490     -3.578314  0.002  0.030  0.044  0.044  0.314  0.314  0.000  0.196  0.000  0.944
   7.60440     -3.449130  0.000  0.101  0.007  0.035  0.042  0.191  0.000  0.562  0.000  0.939
   7.60440     -5.604649  0.486  0.072  0.072  0.072  0.042  0.042  0.000  0.042  0.000  0.828
   7.65636     -5.697375  0.496  0.066  0.078  0.066  0.026  0.046  0.002  0.046  0.000  0.826
   7.70832     -5.781839  0.502  0.060  0.086  0.060  0.016  0.048  0.004  0.048  0.000  0.826
   7.76029     -5.854533  0.506  0.052  0.094  0.052  0.010  0.050  0.010  0.050  0.000  0.826
   7.81225     -5.912906  0.508  0.046  0.102  0.046  0.006  0.052  0.016  0.052  0.000  0.826
   7.86421     -5.955210  0.508  0.040  0.112  0.040  0.002  0.050  0.022  0.050  0.000  0.826
   7.91617     -5.980358  0.508  0.034  0.122  0.034  0.002  0.050  0.030  0.050  0.000  0.826
   7.96813     -5.987825  0.504  0.028  0.134  0.028  0.000  0.048  0.040  0.048  0.000  0.826
