#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120 128
# Band-Index    1
   6.21425     -4.851074  0.278  0.000  0.076  0.102  0.034  0.044  0.000  0.278  0.034  0.848
   6.18036     -4.927207  0.286  0.000  0.070  0.104  0.042  0.056  0.000  0.258  0.036  0.850
   6.14647     -5.002080  0.290  0.000  0.066  0.102  0.048  0.068  0.000  0.238  0.036  0.848
   6.11258     -5.074458  0.296  0.000  0.058  0.102  0.056  0.078  0.000  0.220  0.038  0.848
   6.07868     -5.143317  0.300  0.000  0.052  0.102  0.062  0.086  0.000  0.204  0.038  0.848
   6.04479     -5.207784  0.304  0.000  0.048  0.100  0.066  0.096  0.002  0.192  0.040  0.848
   6.01090     -5.267139  0.310  0.000  0.044  0.102  0.070  0.104  0.002  0.178  0.040  0.848
   5.97701     -5.320778  0.314  0.000  0.038  0.100  0.076  0.110  0.004  0.166  0.040  0.848
   5.94312     -5.368195  0.318  0.002  0.034  0.100  0.080  0.116  0.006  0.156  0.040  0.848
   5.90923     -5.408976  0.320  0.002  0.028  0.100  0.086  0.122  0.004  0.148  0.040  0.848
   5.87534     -5.442779  0.322  0.004  0.024  0.098  0.090  0.124  0.006  0.138  0.040  0.848
   5.84145     -5.469337  0.324  0.006  0.022  0.098  0.094  0.126  0.008  0.130  0.038  0.848
   5.80755     -5.488449  0.326  0.008  0.016  0.098  0.100  0.130  0.008  0.124  0.038  0.850
   5.77366     -5.499977  0.326  0.010  0.016  0.098  0.106  0.132  0.010  0.116  0.036  0.848
   5.73977     -5.503828  0.326  0.010  0.010  0.098  0.112  0.130  0.010  0.112  0.034  0.848
   5.73977     -5.503828  0.328  0.012  0.012  0.098  0.110  0.130  0.010  0.110  0.034  0.848
   5.70588     -5.474670  0.310  0.010  0.010  0.090  0.124  0.148  0.010  0.124  0.028  0.856
   5.67199     -5.451697  0.294  0.010  0.010  0.078  0.138  0.166  0.008  0.138  0.024  0.862
   5.63810     -5.434519  0.276  0.008  0.008  0.070  0.150  0.180  0.006  0.150  0.018  0.870
   5.60421     -5.422564  0.264  0.008  0.008  0.060  0.162  0.194  0.004  0.162  0.014  0.878
   5.57032     -5.415155  0.250  0.006  0.006  0.052  0.176  0.208  0.004  0.176  0.012  0.884
   5.53642     -5.411570  0.238  0.006  0.006  0.044  0.186  0.216  0.002  0.186  0.008  0.888
   5.50253     -5.411096  0.228  0.004  0.004  0.038  0.196  0.224  0.002  0.196  0.004  0.894
   5.46864     -5.413045  0.218  0.004  0.004  0.032  0.204  0.230  0.000  0.204  0.004  0.898
   5.43475     -5.416788  0.210  0.004  0.004  0.024  0.212  0.236  0.000  0.212  0.002  0.902
   5.40086     -5.421755  0.204  0.002  0.002  0.020  0.220  0.238  0.000  0.220  0.002  0.906
   5.36697     -5.427445  0.196  0.002  0.002  0.016  0.224  0.240  0.000  0.224  0.000  0.908
   5.33308     -5.433420  0.190  0.000  0.000  0.012  0.232  0.244  0.000  0.232  0.000  0.910
   5.29918     -5.439307  0.186  0.000  0.000  0.008  0.236  0.244  0.000  0.236  0.000  0.912
   5.26529     -5.444793  0.184  0.000  0.000  0.006  0.238  0.246  0.000  0.238  0.000  0.914
   5.23140     -5.449622  0.180  0.000  0.000  0.004  0.242  0.246  0.000  0.242  0.000  0.916
   5.19751     -5.453583  0.178  0.000  0.000  0.002  0.246  0.248  0.000  0.246  0.000  0.916
   5.16362     -5.456523  0.176  0.000  0.000  0.000  0.246  0.248  0.000  0.246  0.000  0.918
   5.12973     -5.458330  0.174  0.000  0.000  0.000  0.246  0.248  0.000  0.246  0.000  0.916
   5.09584     -5.458940  0.175  0.000  0.000  0.000  0.248  0.248  0.000  0.248  0.000  0.918
   5.09584     -5.458940  0.174  0.000  0.000  0.000  0.247  0.247  0.000  0.247  0.000  0.917
   5.01282     -5.442322  0.173  0.000  0.000  0.000  0.250  0.246  0.000  0.246  0.000  0.917
   4.92980     -5.393150  0.171  0.000  0.004  0.004  0.251  0.250  0.000  0.242  0.000  0.918
   4.84679     -5.313610  0.165  0.001  0.009  0.001  0.263  0.239  0.000  0.239  0.000  0.916
   4.76377     -5.207810  0.158  0.004  0.004  0.012  0.236  0.263  0.001  0.236  0.002  0.917
   4.68075     -5.082646  0.147  0.012  0.010  0.008  0.242  0.238  0.004  0.251  0.004  0.918
   4.59774     -4.949225  0.135  0.013  0.016  0.007  0.264  0.213  0.015  0.243  0.010  0.917
   4.51472     -4.824599  0.120  0.016  0.001  0.024  0.150  0.296  0.015  0.248  0.044  0.917
   4.43171     -4.731792  0.103  0.022  0.010  0.012  0.191  0.193  0.056  0.261  0.070  0.916
   4.34869     -4.693476  0.089  0.020  0.020  0.000  0.233  0.076  0.144  0.237  0.094  0.913
   4.26567     -4.719236  0.075  0.006  0.006  0.028  0.067  0.262  0.131  0.078  0.258  0.908
   4.18266     -4.799347  0.066  0.021  0.011  0.003  0.086  0.019  0.274  0.150  0.268  0.899
   4.09964     -4.912363  0.060  0.014  0.011  0.007  0.048  0.020  0.342  0.068  0.320  0.892
   4.01662     -5.036594  0.058  0.011  0.008  0.009  0.016  0.021  0.323  0.026  0.416  0.888
   3.93361     -5.156312  0.056  0.009  0.007  0.006  0.007  0.004  0.319  0.016  0.460  0.885
   3.85059     -5.261912  0.056  0.005  0.003  0.005  0.000  0.004  0.239  0.005  0.564  0.885
   3.76757     -5.347856  0.055  0.003  0.003  0.002  0.000  0.000  0.406  0.000  0.410  0.885
   3.68456     -5.410973  0.056  0.002  0.001  0.001  0.000  0.000  0.243  0.000  0.582  0.885
   3.60154     -5.449458  0.055  0.000  0.000  0.000  0.000  0.000  0.458  0.000  0.370  0.885
   3.51853     -5.462383  0.055  0.000  0.000  0.000  0.000  0.000  0.417  0.000  0.412  0.885
   3.51853     -5.462383  0.056  0.000  0.000  0.000  0.000  0.000  0.262  0.000  0.566  0.885
   3.43047     -5.451340  0.056  0.000  0.000  0.000  0.000  0.000  0.828  0.000  0.000  0.884
   3.34242     -5.418703  0.060  0.000  0.004  0.000  0.000  0.000  0.820  0.000  0.000  0.884
   3.25437     -5.366055  0.064  0.000  0.012  0.000  0.000  0.000  0.804  0.000  0.000  0.884
   3.16632     -5.296424  0.072  0.004  0.020  0.004  0.004  0.000  0.780  0.000  0.000  0.880
