#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 128
# Band-Index    1
   3.28933    -10.502804    -10.502795
   3.27168    -10.498536    -10.498528
   3.25403    -10.494361    -10.494353
   3.23638    -10.490308    -10.490300
   3.21873    -10.486402    -10.486394
   3.20108    -10.482672    -10.482664
   3.18342    -10.479142    -10.479134
   3.16577    -10.475836    -10.475828
   3.14812    -10.472774    -10.472766
   3.13047    -10.469979    -10.469971
   3.11282    -10.467467    -10.467460
   3.09517    -10.465257    -10.465249
   3.07752    -10.463361    -10.463354
   3.05987    -10.461793    -10.461786
   3.04222    -10.460563    -10.460555
   3.02457    -10.459678    -10.459671
   3.00692    -10.459145    -10.459138
   2.98927    -10.458966    -10.458958
   2.98927    -10.458966    -10.458958
   2.97162    -10.463115    -10.463107
   2.95397    -10.467239    -10.467231
   2.93632    -10.471309    -10.471301
   2.91867    -10.475300    -10.475292
   2.90102    -10.479183    -10.479175
   2.88337    -10.482931    -10.482923
   2.86571    -10.486518    -10.486510
   2.84806    -10.489918    -10.489910
   2.83041    -10.493108    -10.493100
   2.81276    -10.496066    -10.496058
   2.79511    -10.498771    -10.498763
   2.77746    -10.501205    -10.501196
   2.75981    -10.503349    -10.503341
   2.74216    -10.505190    -10.505182
   2.72451    -10.506714    -10.506705
   2.70686    -10.507910    -10.507902
   2.68921    -10.508772    -10.508763
   2.67156    -10.509290    -10.509282
   2.65391    -10.509464    -10.509455
   2.65391    -10.509464    -10.509455
   2.61067    -10.508786    -10.508777
   2.56744    -10.506766    -10.506758
   2.52420    -10.503459    -10.503451
   2.48097    -10.498948    -10.498940
   2.43773    -10.493348    -10.493340
   2.39450    -10.486805    -10.486797
   2.35126    -10.479490    -10.479482
   2.30803    -10.471597    -10.471590
   2.26479    -10.463339    -10.463331
   2.22156    -10.454936    -10.454929
   2.17832    -10.446621    -10.446614
   2.13509    -10.438623    -10.438616
   2.09185    -10.431165    -10.431158
   2.04862    -10.424457    -10.424450
   2.00538    -10.418687    -10.418680
   1.96215    -10.414020    -10.414014
   1.91891    -10.410589    -10.410582
   1.87568    -10.408490    -10.408484
   1.83245    -10.407781    -10.407774
   1.83245    -10.407781    -10.407774
   1.78659    -10.408197    -10.408190
   1.74073    -10.409426    -10.409420
   1.69487    -10.411447    -10.411440
   1.64902    -10.414213    -10.414206
   1.60316    -10.417667    -10.417661
   1.55730    -10.421741    -10.421735
   1.51144    -10.426360    -10.426354
   1.46558    -10.431444    -10.431437
   1.41973    -10.436912    -10.436905
   1.37387    -10.442684    -10.442677
   1.32801    -10.448680    -10.448673
   1.28215    -10.454825    -10.454818
   1.23630    -10.461043    -10.461035
   1.19044    -10.467255    -10.467247
   1.14458    -10.473384    -10.473377
   1.09872    -10.479349    -10.479341
   1.05287    -10.483223    -10.483215
   1.00701    -10.474434    -10.474426
   0.96115    -10.469537    -10.469529
   0.96115    -10.469537    -10.469529
   0.94587    -10.468747    -10.468739
   0.93058    -10.468366    -10.468358
   0.91529    -10.468386    -10.468378
   0.90001    -10.468796    -10.468788
   0.88472    -10.469585    -10.469577
   0.86944    -10.470740    -10.470732
   0.85415    -10.472247    -10.472239
   0.83887    -10.474092    -10.474084
   0.82358    -10.476257    -10.476250
   0.80829    -10.478730    -10.478722
   0.79301    -10.481488    -10.481480
   0.77772    -10.484515    -10.484507
   0.76244    -10.487792    -10.487784
   0.74715    -10.491298    -10.491290
   0.73186    -10.495012    -10.495003
   0.71658    -10.498911    -10.498903
   0.70129    -10.502975    -10.502966
   0.68601    -10.507180    -10.507171
   0.67072    -10.511502    -10.511493
   0.67072    -10.511502    -10.511493
   0.63542    -10.494828    -10.494820
   0.60012    -10.479831    -10.479823
   0.56482    -10.466532    -10.466524
   0.52952    -10.454909    -10.454902
   0.49422    -10.444912    -10.444905
   0.45891    -10.436453    -10.436446
   0.42361    -10.429431    -10.429424
   0.38831    -10.423715    -10.423709
   0.35301    -10.419172    -10.419165
   0.31771    -10.415653    -10.415647
   0.28241    -10.413010    -10.413004
   0.24711    -10.411095    -10.411088
   0.21181    -10.409764    -10.409758
   0.17651    -10.408888    -10.408882
   0.14120    -10.408344    -10.408338
   0.10590    -10.408035    -10.408029
   0.07060    -10.407875    -10.407869
   0.03530    -10.407803    -10.407797
   0.00000    -10.407781    -10.407774
 
# Band-Index    5
   0.00000     -8.188517     -8.188543
   0.03530     -8.188294     -8.188320
   0.07060     -8.187625     -8.187651
   0.10590     -8.186516     -8.186542
   0.14120     -8.184977     -8.185003
   0.17651     -8.183019     -8.183045
   0.21181     -8.180658     -8.180684
   0.24711     -8.177912     -8.177938
   0.28241     -8.174802     -8.174828
   0.31771     -8.171350     -8.171376
   0.35301     -8.167581     -8.167608
   0.38831     -8.163522     -8.163548
   0.42361     -8.159198     -8.159225
   0.45891     -8.154638     -8.154665
   0.49422     -8.149869     -8.149895
   0.52952     -8.144920     -8.144946
   0.56482     -8.139820     -8.139846
   0.60012     -8.134598     -8.134625
   0.63542     -8.129285     -8.129312
   0.67072     -8.123912     -8.123939
   0.67072     -8.123912     -8.123939
   0.68601     -8.125283     -8.125309
   0.70129     -8.126692     -8.126718
   0.71658     -8.128130     -8.128157
   0.73186     -8.129587     -8.129613
   0.74715     -8.131053     -8.131080
   0.76244     -8.132517     -8.132544
   0.77772     -8.133970     -8.133996
   0.79301     -8.135399     -8.135426
   0.80829     -8.136796     -8.136823
   0.82358     -8.138150     -8.138177
   0.83887     -8.139449     -8.139476
   0.85415     -8.140686     -8.140712
   0.86944     -8.141849     -8.141875
   0.88472     -8.142930     -8.142957
   0.90001     -8.143921     -8.143948
   0.91529     -8.144815     -8.144841
   0.93058     -8.145603     -8.145629
   0.94587     -8.146278     -8.146304
   0.96115     -8.146835     -8.146861
   0.96115     -8.146835     -8.146861
   1.00701     -8.147739     -8.147765
   1.05287     -8.147411     -8.147437
   1.09872     -8.147795     -8.147821
   1.14458     -8.147090     -8.147116
   1.19044     -8.144939     -8.144966
   1.23630     -8.141309     -8.141336
   1.28215     -8.142838     -8.142864
   1.32801     -8.147718     -8.147744
   1.37387     -8.152852     -8.152878
   1.41973     -8.158116     -8.158142
   1.46558     -8.163371     -8.163397
   1.51144     -8.168469     -8.168496
   1.55730     -8.173262     -8.173288
   1.60316     -8.177603     -8.177629
   1.64902     -8.181360     -8.181386
   1.69487     -8.184414     -8.184440
   1.74073     -8.186669     -8.186695
   1.78659     -8.188051     -8.188077
   1.83245     -8.188517     -8.188543
   1.83245     -8.188517     -8.188543
   1.87568     -8.188090     -8.188116
   1.91891     -8.186826     -8.186852
   1.96215     -8.184769     -8.184795
   2.00538     -8.181999     -8.182025
