#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 128
# Band-Index    1
   0.98349    -12.371983    -12.371907
   1.00141    -12.370905    -12.370828
   1.01933    -12.369746    -12.369669
   1.03725    -12.368514    -12.368438
   1.05517    -12.367212    -12.367135
   1.07309    -12.365842    -12.365765
   1.09101    -12.364410    -12.364333
   1.10893    -12.362922    -12.362845
   1.12686    -12.361379    -12.361303
   1.12686    -12.361379    -12.361303
   1.18062    -12.356476    -12.356399
   1.23438    -12.351257    -12.351180
   1.28815    -12.345846    -12.345769
   1.34191    -12.340361    -12.340283
   1.39567    -12.334912    -12.334835
   1.44944    -12.329601    -12.329524
   1.50320    -12.324504    -12.324426
   1.55696    -12.319692    -12.319614
   1.61073    -12.315222    -12.315145
   1.66449    -12.311132    -12.311054
   1.71825    -12.307449    -12.307371
   1.77202    -12.304191    -12.304113
   1.82578    -12.301370    -12.301293
   1.87954    -12.298988    -12.298910
   1.93331    -12.297042    -12.296965
   1.98707    -12.295534    -12.295456
   2.04083    -12.294461    -12.294383
   2.09460    -12.293821    -12.293744
   2.14836    -12.293611    -12.293533
   2.14836    -12.293611    -12.293533
   2.19905    -12.294143    -12.294065
   2.24974    -12.295730    -12.295653
   2.30042    -12.298324    -12.298246
   2.35111    -12.301848    -12.301770
   2.40180    -12.306193    -12.306116
   2.45249    -12.311229    -12.311151
   2.50318    -12.316806    -12.316728
   2.55387    -12.322764    -12.322687
   2.60456    -12.328938    -12.328861
   2.65524    -12.335153    -12.335076
   2.70593    -12.341237    -12.341160
   2.75662    -12.347034    -12.346957
   2.80731    -12.352389    -12.352312
   2.85800    -12.357166    -12.357089
   2.90869    -12.361246    -12.361170
   2.95938    -12.364527    -12.364450
   3.01007    -12.366929    -12.366852
   3.06075    -12.368394    -12.368318
   3.11144    -12.368885    -12.368809
   3.11144    -12.368885    -12.368809
   3.13214    -12.368747    -12.368670
   3.15283    -12.368332    -12.368255
   3.17352    -12.367645    -12.367568
   3.19422    -12.366686    -12.366609
   3.21491    -12.365464    -12.365388
   3.23560    -12.363987    -12.363910
   3.25630    -12.362264    -12.362187
   3.27699    -12.360309    -12.360232
   3.29768    -12.358131    -12.358054
   3.31838    -12.355744    -12.355667
   3.33907    -12.353165    -12.353088
   3.35976    -12.350411    -12.350334
   3.38046    -12.347500    -12.347423
   3.40115    -12.344451    -12.344374
   3.42185    -12.341284    -12.341207
   3.44254    -12.338020    -12.337943
   3.46323    -12.334682    -12.334604
   3.48393    -12.331293    -12.331216
   3.50462    -12.327876    -12.327798
   3.50462    -12.327876    -12.327798
   3.52531    -12.328047    -12.327969
   3.54601    -12.328563    -12.328486
   3.56670    -12.329422    -12.329345
   3.58739    -12.330617    -12.330540
   3.60809    -12.332137    -12.332060
   3.62878    -12.333973    -12.333896
   3.64947    -12.336109    -12.336032
   3.67017    -12.338531    -12.338454
   3.69086    -12.341221    -12.341144
   3.71155    -12.344160    -12.344083
   3.73225    -12.347327    -12.347250
   3.75294    -12.350699    -12.350622
   3.77364    -12.354251    -12.354174
   3.79433    -12.357959    -12.357882
   3.81502    -12.361797    -12.361720
   3.83572    -12.365738    -12.365661
   3.85641    -12.369753    -12.369676
   3.87710    -12.373814    -12.373738
   3.89780    -12.377897    -12.377820
 
# Band-Index    4
   3.89780    -12.377897    -12.377820
   3.87710    -12.373814    -12.373738
   3.85641    -12.369753    -12.369676
   3.83572    -12.365738    -12.365661
   3.81502    -12.361797    -12.361720
   3.79433    -12.357959    -12.357882
   3.77364    -12.354251    -12.354174
   3.75294    -12.350699    -12.350622
   3.73225    -12.347327    -12.347250
   3.71155    -12.344160    -12.344083
   3.69086    -12.341221    -12.341144
   3.67017    -12.338531    -12.338454
   3.64947    -12.336109    -12.336032
   3.62878    -12.333973    -12.333896
   3.60809    -12.332137    -12.332060
   3.58739    -12.330617    -12.330540
   3.56670    -12.329422    -12.329345
   3.54601    -12.328563    -12.328486
   3.52531    -12.328047    -12.327969
   3.50462    -12.327876    -12.327798
   3.50462    -12.327876    -12.327798
   3.48393    -12.331293    -12.331216
   3.46323    -12.334682    -12.334604
   3.44254    -12.338020    -12.337943
   3.42185    -12.341284    -12.341207
   3.40115    -12.344451    -12.344374
   3.38046    -12.347500    -12.347423
   3.35976    -12.350411    -12.350334
   3.33907    -12.353165    -12.353088
   3.31838    -12.355744    -12.355667
   3.29768    -12.358131    -12.358054
   3.27699    -12.360309    -12.360232
   3.25630    -12.362264    -12.362187
   3.23560    -12.363987    -12.363910
   3.21491    -12.365464    -12.365388
   3.19422    -12.366686    -12.366609
   3.17352    -12.367645    -12.367568
   3.15283    -12.368332    -12.368255
   3.13214    -12.368747    -12.368670
   3.11144    -12.368885    -12.368809
   3.11144    -12.368885    -12.368809
   3.06075    -12.368394    -12.368318
   3.01007    -12.366929    -12.366852
   2.95938    -12.364527    -12.364450
   2.90869    -12.361246    -12.361170
   2.85800    -12.357166    -12.357089
   2.80731    -12.352389    -12.352312
   2.75662    -12.347034    -12.346957
   2.70593    -12.341237    -12.341160
   2.65524    -12.335153    -12.335076
   2.60456    -12.328938    -12.328861
   2.55387    -12.322764    -12.322687
   2.50318    -12.316806    -12.316728
   2.45249    -12.311229    -12.311151
   2.40180    -12.306193    -12.306116
   2.35111    -12.301848    -12.301770
   2.30042    -12.298324    -12.298246
   2.24974    -12.295730    -12.295653
   2.19905    -12.294143    -12.294065
   2.14836    -12.293611    -12.293533
   2.14836    -12.293611    -12.293533
   2.09460    -12.293821    -12.293744
   2.04083    -12.294461    -12.294383
   1.98707    -12.295534    -12.295456
   1.93331    -12.297042    -12.296965
   1.87954    -12.298988    -12.298910
   1.82578    -12.301370    -12.301293
   1.77202    -12.304191    -12.304113
   1.71825    -12.307449    -12.307371
   1.66449    -12.311132    -12.311054
   1.61073    -12.315222    -12.315145
   1.55696    -12.319692    -12.319614
   1.50320    -12.324504    -12.324426
   1.44944    -12.329601    -12.329524
   1.39567    -12.334912    -12.334835
   1.34191    -12.340361    -12.340283
   1.28815    -12.345846    -12.345769
   1.23438    -12.349496    -12.349419
   1.18062    -12.341132    -12.341055
   1.12686    -12.336600    -12.336523
   1.12686    -12.336600    -12.336523
   1.10893    -12.335921    -12.335844
   1.09101    -12.335647    -12.335569
   1.07309    -12.335763    -12.335685
   1.05517    -12.336262    -12.336185
   1.03725    -12.337131    -12.337054
   1.01933    -12.338355    -12.338278
   1.00141    -12.339915    -12.339838
   0.98349    -12.341796    -12.341718
   0.96557    -12.343979    -12.343902
   0.94764    -12.346445    -12.346368
   0.92972    -12.349176    -12.349099
   0.91180    -12.352149    -12.352073
   0.89388    -12.355344    -12.355267
   0.87596    -12.358738    -12.358661
   0.85804    -12.362308    -12.362231
   0.84012    -12.366031    -12.365955
   0.82220    -12.369887    -12.369811
   0.80428    -12.373848    -12.373772
   0.78635    -12.377897    -12.377820
   0.78635    -12.377897    -12.377820
   0.74497    -12.362330    -12.362254
   0.70358    -12.348351    -12.348275
   0.66219    -12.336041    -12.335964
   0.62081    -12.325420    -12.325343
   0.57942    -12.316474    -12.316396
   0.53803    -12.309136    -12.309058
   0.49664    -12.303311    -12.303233
   0.45526    -12.298869    -12.298791
   0.41387    -12.295658    -12.295580
   0.37248    -12.293510    -12.293432
   0.33110    -12.292235    -12.292157
   0.28971    -12.291651    -12.291573
   0.24832    -12.291576    -12.291498
   0.20694    -12.291837    -12.291759
   0.16555    -12.292282    -12.292204
   0.12416    -12.292774    -12.292696
   0.08277    -12.293208    -12.293131
   0.04139    -12.293504    -12.293426
   0.00000    -12.293611    -12.293533
 
# Band-Index    5
   0.00000     -1.704658     -1.704631
   0.04139     -1.701665     -1.701638
   0.08277     -1.692712     -1.692685
   0.12416     -1.677861     -1.677834
   0.16555     -1.658172     -1.658144
   0.20694     -1.635161     -1.635133
   0.24832     -1.609994     -1.609966
   0.28971     -1.584206     -1.584178
   0.33110     -1.559378     -1.559350
   0.37248     -1.536923     -1.536895
   0.41387     -1.517888     -1.517860
   0.45526     -1.502814     -1.502787
   0.49664     -1.491745     -1.491717
   0.53803     -1.484259     -1.484231
   0.57942     -1.479700     -1.479673
   0.62081     -1.477322     -1.477295
   0.66219     -1.477212     -1.477186
   0.70358     -1.489558     -1.489532
   0.74497     -1.489356     -1.489329
