#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 128
# Band-Index    1
   3.70717    -10.310693    -10.310498
   3.72739    -10.355720    -10.355525
   3.74761    -10.400220    -10.400026
   3.76783    -10.443934    -10.443741
   3.78805    -10.486633    -10.486442
   3.80826    -10.528120    -10.527929
 
# Band-Index    4
   3.80826    -10.528120    -10.527929
   3.78805    -10.486633    -10.486442
   3.76783    -10.443934    -10.443741
   3.74761    -10.400220    -10.400026
   3.72739    -10.355720    -10.355525
   3.70717    -10.310693    -10.310498
   3.68696    -10.265439    -10.265243
   3.66674    -10.220299    -10.220102
   3.64652    -10.175659    -10.175460
   3.62630    -10.131954    -10.131754
   3.60608    -10.089675    -10.089473
   3.58586    -10.049359    -10.049156
   3.56565    -10.011597    -10.011393
   3.54543     -9.977014     -9.976809
   3.52521     -9.946260     -9.946054
   3.50499     -9.919981     -9.919774
   3.48477     -9.898789     -9.898581
   3.46456     -9.883220     -9.883012
   3.44434     -9.873699     -9.873490
   3.42412     -9.870494     -9.870285
   3.42412     -9.870494     -9.870285
   3.40390     -9.919419     -9.919210
   3.38368     -9.965888     -9.965680
   3.36346    -10.009862    -10.009653
   3.34325    -10.051307    -10.051099
   3.32303    -10.090199    -10.089991
   3.30281    -10.126507    -10.126300
   3.28259    -10.160210    -10.160003
   3.26237    -10.191287    -10.191080
   3.24215    -10.219719    -10.219512
   3.22194    -10.245489    -10.245282
   3.20172    -10.268583    -10.268376
   3.18150    -10.288989    -10.288782
   3.16128    -10.306695    -10.306489
   3.14106    -10.321692    -10.321486
   3.12085    -10.333973    -10.333767
   3.10063    -10.343532    -10.343325
   3.08041    -10.350362    -10.350156
   3.06019    -10.354463    -10.354257
   3.03997    -10.355830    -10.355624
   3.03997    -10.355830    -10.355624
   2.99045    -10.351688    -10.351482
   2.94092    -10.339219    -10.339013
   2.89140    -10.318278    -10.318073
   2.84188    -10.288646    -10.288441
   2.79235    -10.250035    -10.249831
   2.74283    -10.202120    -10.201917
   2.69330    -10.144559    -10.144356
   2.64378    -10.077007    -10.076806
   2.59425     -9.999163     -9.998962
   2.54473     -9.910759     -9.910559
   2.49521     -9.811600     -9.811399
   2.44568     -9.701577     -9.701377
   2.39616     -9.580681     -9.580481
   2.34663     -9.449028     -9.448828
   2.29711     -9.306876     -9.306675
   2.24758     -9.154662     -9.154461
   2.19806     -8.993041     -8.992839
