#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120 128
# Band-Index    1
   1.69792     -4.118330  0.206  0.000  0.046  0.064  0.124  0.144  0.020  0.216  0.030  0.854
   1.66908     -4.119976  0.210  0.000  0.074  0.046  0.134  0.110  0.036  0.224  0.014  0.850
   1.64024     -4.120353  0.218  0.000  0.090  0.038  0.132  0.088  0.044  0.226  0.004  0.844
   1.61140     -4.119613  0.222  0.000  0.094  0.044  0.116  0.080  0.044  0.232  0.006  0.838
   1.58257     -4.117929  0.228  0.000  0.092  0.056  0.098  0.074  0.036  0.240  0.012  0.834
   1.55373     -4.115480  0.232  0.000  0.074  0.082  0.072  0.076  0.018  0.244  0.032  0.830
   1.52489     -4.112453  0.238  0.000  0.086  0.082  0.062  0.062  0.020  0.248  0.028  0.826
   1.49605     -4.109040  0.242  0.000  0.068  0.108  0.042  0.058  0.000  0.254  0.048  0.822
   1.46722     -4.105435  0.246  0.000  0.102  0.084  0.042  0.038  0.024  0.260  0.022  0.816
   1.43838     -4.101828  0.250  0.000  0.102  0.090  0.032  0.028  0.022  0.264  0.026  0.814
   1.40954     -4.098409  0.254  0.000  0.104  0.096  0.022  0.022  0.018  0.268  0.028  0.812
   1.38070     -4.095345  0.256  0.000  0.106  0.100  0.014  0.014  0.016  0.272  0.028  0.808
   1.35187     -4.092789  0.258  0.000  0.098  0.114  0.008  0.008  0.006  0.274  0.038  0.806
   1.32303     -4.090867  0.260  0.000  0.108  0.108  0.002  0.002  0.014  0.276  0.032  0.804
   1.29419     -4.089675  0.262  0.000  0.108  0.112  0.000  0.000  0.010  0.276  0.034  0.802
   1.26535     -4.089270  0.262  0.000  0.110  0.110  0.000  0.000  0.012  0.278  0.033  0.802
   1.26535     -4.089270  0.262  0.000  0.110  0.110  0.000  0.000  0.010  0.278  0.032  0.802
   1.19876     -4.081251  0.260  0.000  0.106  0.114  0.000  0.000  0.010  0.272  0.040  0.802
   1.13216     -4.058537  0.254  0.000  0.114  0.106  0.000  0.000  0.030  0.260  0.038  0.802
   1.06556     -4.025207  0.246  0.000  0.090  0.130  0.000  0.000  0.018  0.236  0.084  0.802
   0.99896     -3.988020  0.232  0.000  0.102  0.114  0.000  0.000  0.062  0.202  0.090  0.802
   0.93237     -3.955716  0.214  0.000  0.130  0.076  0.000  0.000  0.178  0.160  0.048  0.806
   0.86577     -3.936978  0.190  0.000  0.066  0.126  0.000  0.000  0.072  0.118  0.242  0.812
   0.79917     -3.937449  0.166  0.000  0.094  0.072  0.000  0.000  0.272  0.078  0.136  0.818
   0.73257     -3.957842  0.142  0.000  0.092  0.048  0.000  0.000  0.414  0.050  0.080  0.828
   0.66598     -3.994703  0.122  0.000  0.042  0.074  0.000  0.000  0.196  0.030  0.376  0.838
   0.59938     -4.042713  0.106  0.000  0.046  0.046  0.000  0.000  0.364  0.018  0.266  0.844
   0.53278     -4.096569  0.092  0.000  0.048  0.020  0.000  0.000  0.634  0.008  0.044  0.850
   0.46618     -4.151827  0.084  0.000  0.038  0.016  0.000  0.000  0.704  0.004  0.010  0.858
   0.39959     -4.205026  0.078  0.000  0.012  0.026  0.000  0.000  0.224  0.002  0.518  0.862
   0.33299     -4.253561  0.070  0.000  0.014  0.014  0.000  0.000  0.484  0.000  0.284  0.866
   0.26639     -4.295497  0.066  0.000  0.008  0.008  0.000  0.000  0.438  0.000  0.344  0.868
   0.19979     -4.329416  0.062  0.000  0.004  0.006  0.000  0.000  0.290  0.000  0.506  0.870
   0.13320     -4.354312  0.060  0.000  0.002  0.002  0.000  0.000  0.262  0.000  0.542  0.870
   0.06660     -4.369506  0.060  0.000  0.000  0.000  0.000  0.000  0.772  0.000  0.036  0.870
   0.00000     -4.374610  0.060  0.000  0.000  0.000  0.000  0.000  0.257  0.000  0.554  0.871
 
# Band-Index    3
   0.00000     -4.374610  0.059  0.000  0.000  0.000  0.000  0.000  0.742  0.000  0.068  0.871
   0.06660     -4.369506  0.060  0.000  0.000  0.000  0.000  0.000  0.240  0.000  0.572  0.870
   0.13320     -4.354312  0.060  0.000  0.002  0.002  0.000  0.000  0.742  0.000  0.066  0.870
   0.19979     -4.329416  0.062  0.000  0.006  0.004  0.000  0.000  0.698  0.000  0.096  0.870
   0.26639     -4.295497  0.066  0.000  0.008  0.008  0.000  0.000  0.530  0.000  0.256  0.868
