#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 128
# Band-Index    1
   1.21341    -15.912456    -15.912466
   1.18956    -15.926364    -15.926374
   1.16571    -15.941051    -15.941061
   1.14186    -15.956421    -15.956431
   1.11801    -15.972316    -15.972326
   1.09416    -15.988699    -15.988709
   1.07031    -16.005393    -16.005403
   1.04647    -16.022336    -16.022345
   1.04647    -16.022336    -16.022345
   0.99139    -15.957221    -15.957230
   0.93631    -15.899281    -15.899292
   0.88123    -15.848330    -15.848340
   0.82616    -15.804758    -15.804769
   0.77108    -15.768711    -15.768722
   0.71600    -15.740010    -15.740022
   0.66093    -15.717689    -15.717701
   0.60585    -15.701734    -15.701747
   0.55077    -15.691077    -15.691089
   0.49569    -15.685098    -15.685111
   0.44062    -15.682831    -15.682844
   0.38554    -15.683276    -15.683289
   0.33046    -15.685567    -15.685581
   0.27539    -15.689030    -15.689043
   0.22031    -15.692887    -15.692900
   0.16523    -15.696393    -15.696407
   0.11015    -15.699237    -15.699251
   0.05508    -15.701168    -15.701182
   0.00000    -15.701836    -15.701849
 
# Band-Index    5
   0.00000     -4.051984     -4.051943
   0.05508     -4.045320     -4.045279
   0.11015     -4.025358     -4.025317
   0.16523     -3.992182     -3.992142
   0.22031     -3.945940     -3.945900
   0.27539     -3.891796     -3.891758
   0.33046     -3.832906     -3.832869
   0.38554     -3.771886     -3.771850
   0.44062     -3.712237     -3.712203
   0.49569     -3.657175     -3.657143
   0.55077     -3.609215     -3.609186
   0.60585     -3.569914     -3.569887
   0.66093     -3.539707     -3.539682
   0.71600     -3.518019     -3.517997
   0.77108     -3.503603     -3.503583
   0.82616     -3.494834     -3.494815
   0.88123     -3.497383     -3.497370
   0.93631     -3.523450     -3.523437
   0.99139     -3.519897     -3.519882
   1.04647     -3.486591     -3.486575
   1.04647     -3.486591     -3.486575
   1.07031     -3.501125     -3.501109
   1.09416     -3.520750     -3.520735
   1.11801     -3.545418     -3.545402
   1.14186     -3.574839     -3.574823
   1.16571     -3.608511     -3.608495
   1.18956     -3.645767     -3.645751
   1.21341     -3.685820     -3.685804
   1.23726     -3.727824     -3.727808
   1.26111     -3.770957     -3.770941
   1.28496     -3.814407     -3.814390
   1.30881     -3.857423     -3.857406
   1.33265     -3.899327     -3.899309
   1.35650     -3.939508     -3.939490
   1.38035     -3.977422     -3.977404
   1.40420     -4.012599     -4.012581
   1.42805     -4.044612     -4.044593
   1.45190     -4.073113     -4.073094
   1.47575     -4.097777     -4.097757
   1.49960     -4.118332     -4.118312
   1.49960     -4.118332     -4.118312
   1.57115     -4.153175     -4.153154
   1.64269     -4.144569     -4.144548
   1.71424     -4.145662     -4.145641
   1.78579     -4.124167     -4.124147
   1.85733     -4.075406     -4.075386
   1.92888     -4.002509     -4.002490
   2.00043     -3.911206     -3.911187
   2.07198     -3.811089     -3.811070
   2.14352     -3.717269     -3.717249
   2.21507     -3.650397     -3.650373
   2.28662     -3.629487     -3.629460
   2.35817     -3.658189     -3.658158
   2.42971     -3.722242     -3.722208
   2.50126     -3.802153     -3.802117
   2.57281     -3.882413     -3.882375
   2.64435     -3.952755     -3.952715
   2.71590     -4.006743     -4.006702
   2.78745     -4.040509     -4.040468
   2.85900     -4.051984     -4.051943
   2.85900     -4.051984     -4.051943
   2.92645     -4.041551     -4.041510
   2.99391     -4.011039     -4.010999
   3.06136     -3.962892     -3.962853
   3.12882     -3.901664     -3.901626
   3.19627     -3.834679     -3.834642
   3.26373     -3.772850     -3.772815
   3.33118     -3.730689     -3.730657
   3.39864     -3.723344     -3.723315
   3.46610     -3.759620     -3.759594
   3.53355     -3.836425     -3.836402
   3.60101     -3.941421     -3.941399
   3.66846     -4.060162     -4.060141
   3.73592     -4.180472     -4.180451
   3.80337     -4.293354     -4.293334
   3.87083     -4.392474     -4.392454
   3.93828     -4.473409     -4.473388
   4.00574     -4.533148     -4.533127
   4.07319     -4.569726     -4.569705
   4.14065     -4.582038     -4.582017
   4.14065     -4.582038     -4.582017
   4.16819     -4.580240     -4.580218
   4.19573     -4.574847     -4.574825
   4.22327     -4.565871     -4.565850
   4.25080     -4.553330     -4.553309
   4.27834     -4.537249     -4.537228
   4.30588     -4.517662     -4.517641
   4.33342     -4.494607     -4.494586
   4.36096     -4.468133     -4.468113
   4.38850     -4.438298     -4.438277
   4.41604     -4.405163     -4.405142
   4.44357     -4.368805     -4.368785
   4.47111     -4.329300     -4.329280
   4.49865     -4.286743     -4.286723
   4.52619     -4.241236     -4.241216
   4.55373     -4.192885     -4.192865
   4.58127     -4.141819     -4.141799
   4.60881     -4.088170     -4.088151
   4.63634     -4.032089     -4.032070
   4.66388     -3.973745     -3.973726
   4.66388     -3.973745     -3.973726
   4.69142     -3.971248     -3.971229
   4.71896     -3.963803     -3.963784
   4.74650     -3.951510     -3.951491
   4.77404     -3.934545     -3.934527
   4.80158     -3.913163     -3.913144
   4.82911     -3.887688     -3.887670
   4.85665     -3.858543     -3.858525
   4.88419     -3.826232     -3.826215
   4.91173     -3.791357     -3.791340
   4.93927     -3.754624     -3.754607
   4.96681     -3.716838     -3.716822
   4.99435     -3.678899     -3.678883
   5.02188     -3.641776     -3.641760
   5.04942     -3.606475     -3.606459
   5.07696     -3.573966     -3.573950
   5.10450     -3.545140     -3.545125
   5.13204     -3.520704     -3.520689
   5.15958     -3.501128     -3.501113
   5.18712     -3.486591     -3.486575
 
# Band-Index    6
   5.18712     -3.486591     -3.486575
   5.15958     -3.501128     -3.501113
   5.13204     -3.520704     -3.520689
   5.10450     -3.545140     -3.545125
   5.07696     -3.573966     -3.573950
   5.04942     -3.606475     -3.606459
   5.02188     -3.641776     -3.641760
   4.99435     -3.678899     -3.678883
   4.96681     -3.716838     -3.716822
   4.93927     -3.754624     -3.754607
   4.91173     -3.791357     -3.791340
   4.88419     -3.826232     -3.826215
   4.85665     -3.858543     -3.858525
   4.82911     -3.887688     -3.887670
   4.80158     -3.913163     -3.913144
   4.77404     -3.934545     -3.934527
   4.74650     -3.951510     -3.951491
   4.71896     -3.963803     -3.963784
   4.69142     -3.971248     -3.971229
   4.66388     -3.973745     -3.973726
   4.66388     -3.973745     -3.973726
   4.63634     -4.032089     -4.032070
   4.60881     -4.088170     -4.088151
   4.58127     -4.141819     -4.141799
   4.55373     -4.192885     -4.192865
   4.52619     -4.241236     -4.241216
   4.49865     -4.286743     -4.286723
   4.47111     -4.329300     -4.329280
   4.44357     -4.368805     -4.368785
   4.41604     -4.405163     -4.405142
   4.38850     -4.438298     -4.438277
   4.36096     -4.468133     -4.468113
   4.33342     -4.494607     -4.494586
   4.30588     -4.517662     -4.517641
   4.27834     -4.537249     -4.537228
   4.25080     -4.553330     -4.553309
   4.22327     -4.565871     -4.565850
   4.19573     -4.574847     -4.574825
   4.16819     -4.580240     -4.580218
   4.14065     -4.582038     -4.582017
   4.14065     -4.582038     -4.582017
   4.07319     -4.569726     -4.569705
   4.00574     -4.533148     -4.533127
   3.93828     -4.473409     -4.473388
   3.87083     -4.392474     -4.392454
   3.80337     -4.293354     -4.293334
   3.73592     -4.180472     -4.180451
   3.66846     -4.060162     -4.060141
   3.60101     -3.941421     -3.941399
   3.53355     -3.836425     -3.836402
   3.46610     -3.759620     -3.759594
   3.39864     -3.723344     -3.723315
   3.33118     -3.730689     -3.730657
   3.26373     -3.772850     -3.772815
   3.19627     -3.834679     -3.834642
   3.12882     -3.901664     -3.901626
   3.06136     -3.962892     -3.962853
   2.99391     -4.011039     -4.010999
   2.92645     -4.041551     -4.041510
   2.85900     -4.051984     -4.051943
   2.85900     -4.051984     -4.051943
   2.78745     -4.040509     -4.040468
   2.71590     -4.006743     -4.006702
   2.64435     -3.952755     -3.952715
   2.57281     -3.882413     -3.882375
   2.50126     -3.802153     -3.802117
   2.42971     -3.722242     -3.722208
   2.35817     -3.658189     -3.658158
   2.28662     -3.629487     -3.629460
   2.21507     -3.650397     -3.650373
   2.14352     -3.717269     -3.717249
   2.07198     -3.811089     -3.811070
   2.00043     -3.911206     -3.911187
   1.92888     -4.002509     -4.002490
   1.85733     -4.075406     -4.075386
   1.78579     -4.124167     -4.124147
   1.71424     -4.145662     -4.145641
   1.64269     -4.138614     -4.138593
   1.57115     -4.103281     -4.103261
   1.49960     -4.041351     -4.041330
   1.49960     -4.041351     -4.041330
   1.47575     -4.015307     -4.015287
   1.45190     -3.986821     -3.986801
   1.42805     -3.956077     -3.956057
   1.40420     -3.923303     -3.923283
   1.38035     -3.888746     -3.888726
   1.35650     -3.852706     -3.852687
   1.33265     -3.815524     -3.815505
   1.30881     -3.777590     -3.777571
   1.28496     -3.739358     -3.739340
   1.26111     -3.701344     -3.701326
   1.23726     -3.664142     -3.664124
   1.21341     -3.628429     -3.628412
   1.18956     -3.594945     -3.594928
   1.16571     -3.564512     -3.564496
   1.14186     -3.537983     -3.537967
   1.11801     -3.516214     -3.516197
   1.09416     -3.499996     -3.499980
   1.07031     -3.489980     -3.489964
   1.04647     -3.486591     -3.486575
   1.04647     -3.486591     -3.486575
   0.99139     -3.486814     -3.486798
   0.93631     -3.487729     -3.487712
   0.88123     -3.490025     -3.490008
   0.82616     -3.494834     -3.494815
   0.77108     -3.503603     -3.503583
   0.71600     -3.518019     -3.517997
   0.66093     -3.539707     -3.539682
   0.60585     -3.569914     -3.569887
   0.55077     -3.609215     -3.609186
   0.49569     -3.657175     -3.657143
   0.44062     -3.712237     -3.712203
   0.38554     -3.771886     -3.771850
   0.33046     -3.832906     -3.832869
   0.27539     -3.891796     -3.891758
   0.22031     -3.945159     -3.945120
   0.16523     -3.989993     -3.989953
   0.11015     -4.023823     -4.023782
   0.05508     -4.044851     -4.044810
   0.00000     -4.051984     -4.051943
 
# Band-Index    7
   0.00000     -4.051984     -4.051943
   0.05508     -4.044851     -4.044810
   0.11015     -4.023823     -4.023782
   0.16523     -3.989993     -3.989953
   0.22031     -3.945159     -3.945120
   0.27539     -3.886814     -3.886776
   0.33046     -3.815081     -3.815043
   0.38554     -3.731065     -3.731028
   0.44062     -3.635173     -3.635138
   0.49569     -3.527877     -3.527844
   0.55077     -3.409732     -3.409701
   0.60585     -3.281381     -3.281352
   0.66093     -3.143557     -3.143530
   0.71600     -3.250439     -3.250431
   0.77108     -3.359436     -3.359426
   0.82616     -3.442320     -3.442309
   0.88123     -3.490025     -3.490008
   0.93631     -3.487729     -3.487712
   0.99139     -3.486814     -3.486798
   1.04647     -3.486591     -3.486575
   1.04647     -3.486591     -3.486575
   1.07031     -3.489980     -3.489964
   1.09416     -3.499996     -3.499980
   1.11801     -3.516214     -3.516197
   1.14186     -3.537983     -3.537967
   1.16571     -3.564512     -3.564496
   1.18956     -3.594945     -3.594928
   1.21341     -3.628429     -3.628412
   1.23726     -3.664142     -3.664124
   1.26111     -3.701344     -3.701326
   1.28496     -3.739358     -3.739340
   1.30881     -3.777590     -3.777571
   1.33265     -3.815524     -3.815505
   1.35650     -3.852706     -3.852687
   1.38035     -3.888746     -3.888726
   1.40420     -3.923303     -3.923283
   1.42805     -3.956077     -3.956057
