#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 128
# Band-Index    1
   1.57934    -10.433471    -10.433431
   1.63205    -10.395550    -10.395509
   1.68477    -10.359180    -10.359139
   1.73748    -10.324627    -10.324586
   1.79020    -10.292314    -10.292273
   1.84292    -10.262842    -10.262801
   1.89563    -10.236975    -10.236934
   1.94835    -10.215574    -10.215533
   2.00106    -10.199508    -10.199466
   2.05378    -10.189525    -10.189483
   2.10649    -10.186137    -10.186095
   2.10649    -10.186137    -10.186095
   2.15619    -10.192870    -10.192828
   2.20590    -10.212575    -10.212534
   2.25560    -10.243870    -10.243829
   2.30530    -10.284722    -10.284681
   2.35500    -10.332762    -10.332721
   2.40470    -10.385563    -10.385522
   2.45440    -10.440848    -10.440808
   2.50410    -10.496611    -10.496572
   2.55380    -10.551163    -10.551124
   2.60350    -10.603136    -10.603097
   2.65320    -10.651458    -10.651419
   2.70290    -10.695314    -10.695276
   2.75260    -10.734104    -10.734066
   2.80231    -10.767401    -10.767362
   2.85201    -10.794913    -10.794874
   2.90171    -10.816450    -10.816412
   2.95141    -10.831898    -10.831859
   3.00111    -10.841188    -10.841149
   3.05081    -10.844287    -10.844249
   3.05081    -10.844287    -10.844249
   3.07110    -10.843352    -10.843314
   3.09139    -10.840549    -10.840511
   3.11168    -10.835887    -10.835849
   3.13197    -10.829381    -10.829343
   3.15226    -10.821052    -10.821013
   3.17255    -10.810925    -10.810886
   3.19284    -10.799034    -10.798996
   3.21313    -10.785420    -10.785381
   3.23342    -10.770128    -10.770090
   3.25371    -10.753213    -10.753175
   3.27400    -10.734738    -10.734699
   3.29429    -10.714770    -10.714732
   3.31458    -10.693391    -10.693352
   3.33487    -10.670687    -10.670648
   3.35516    -10.646757    -10.646718
   3.37545    -10.621708    -10.621669
   3.39574    -10.595660    -10.595621
   3.41603    -10.568745    -10.568706
   3.43632    -10.541106    -10.541066
   3.43632    -10.541106    -10.541066
   3.45662    -10.542676    -10.542637
   3.47691    -10.547365    -10.547325
   3.49720    -10.555103    -10.555063
   3.51749    -10.565781    -10.565741
   3.53778    -10.579249    -10.579209
   3.55807    -10.595325    -10.595285
   3.57836    -10.613799    -10.613760
   3.59865    -10.634440    -10.634401
   3.61894    -10.657003    -10.656964
   3.63923    -10.681232    -10.681194
   3.65952    -10.706869    -10.706831
   3.67981    -10.733656    -10.733618
   3.70010    -10.761340    -10.761302
   3.72039    -10.789676    -10.789638
   3.74068    -10.818427    -10.818389
   3.76097    -10.847371    -10.847333
   3.78126    -10.876296    -10.876258
   3.80155    -10.905005    -10.904968
   3.82184    -10.933315    -10.933277
 
# Band-Index    4
   3.82184    -10.933315    -10.933277
   3.80155    -10.905005    -10.904968
   3.78126    -10.876296    -10.876258
   3.76097    -10.847371    -10.847333
   3.74068    -10.818427    -10.818389
   3.72039    -10.789676    -10.789638
   3.70010    -10.761340    -10.761302
   3.67981    -10.733656    -10.733618
   3.65952    -10.706869    -10.706831
   3.63923    -10.681232    -10.681194
   3.61894    -10.657003    -10.656964
   3.59865    -10.634440    -10.634401
   3.57836    -10.613799    -10.613760
   3.55807    -10.595325    -10.595285
   3.53778    -10.579249    -10.579209
   3.51749    -10.565781    -10.565741
   3.49720    -10.555103    -10.555063
   3.47691    -10.547365    -10.547325
   3.45662    -10.542676    -10.542637
   3.43632    -10.541106    -10.541066
   3.43632    -10.541106    -10.541066
   3.41603    -10.568745    -10.568706
   3.39574    -10.595660    -10.595621
   3.37545    -10.621708    -10.621669
   3.35516    -10.646757    -10.646718
   3.33487    -10.670687    -10.670648
   3.31458    -10.693391    -10.693352
   3.29429    -10.714770    -10.714732
   3.27400    -10.734738    -10.734699
