#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  1.1072  -11.4620  -10.9298  -10.9298  -10.7321   -6.4110   -6.1459   -6.1459   -5.3567   -2.9895   -2.5911   -2.5911   -1.6588   -1.6519   -1.6519   -1.4941   -0.9208    1.3010    2.1540    2.2254    2.2254    4.0842    4.0842    4.4511    4.4581    4.5631    5.5377    5.5377    5.6120    6.5857    6.5857    6.6846    7.2272    8.7218    8.8286    9.0889    9.4409    9.4409   10.2005   10.3921   10.7256   10.7256   11.0392   11.4372   11.4372   12.3183   12.3183   12.8233   13.0982   13.5423   13.5423   14.2719   15.0054   15.9739   16.2851   16.2851   16.3559   16.3985   17.0145   17.3181   17.3181   17.7626   17.9331   18.3091   18.3091
  1.1600  -11.4845  -10.8910  -10.8910  -10.7684   -6.3924   -6.2287   -6.2287   -5.3566   -2.8315   -2.5742   -2.5742   -1.6732   -1.6696   -1.6696   -1.1921   -0.9431    1.0554    2.1165    2.1194    2.1194    4.1679    4.1679    4.3460    4.4447    4.5594    5.5368    5.5368    5.5795    6.6432    6.6432    6.8098    7.0128    8.5458    9.0727    9.3621    9.4999    9.4999    9.7588   10.9193   11.0100   11.0100   11.0128   11.6084   11.6084   12.0681   12.0681   12.6117   12.9039   13.1547   13.1547   13.6746   15.3354   16.0689   16.1941   16.4348   16.4348   16.5615   16.9827   17.5179   17.5179   17.6012   18.1263   18.5011   18.5011
  1.2129  -11.4931  -10.8497  -10.8497  -10.8358   -6.3145   -6.2959   -6.2959   -5.3568   -2.6594   -2.6299   -2.6299   -1.6721   -1.6705   -1.6705   -1.0120   -0.9954    0.9398    2.0808    2.0808    2.0850    4.2395    4.2395    4.2540    4.4914    4.5092    5.5379    5.5379    5.5438    6.7366    6.7366    6.7757    6.8650    8.4861    9.3378    9.4001    9.5106    9.5198    9.5198   11.0965   11.1063   11.1063   11.4243   11.4999   11.4999   12.1238   12.1238   12.1769   12.9275   13.0936   13.0936   13.1609   15.6861   15.7547   16.3968   16.4198   16.4198   16.5468   17.2266   17.2921   17.7653   17.7653   17.8300   18.7515   18.7530
  1.2657  -11.4876  -10.9305  -10.8068  -10.8068   -6.3458   -6.3458   -6.1793   -5.3568   -2.7343   -2.7343   -2.4763   -1.6859   -1.6859   -1.6550   -1.0755   -1.0190    1.0192    2.0580    2.1312    2.1312    4.1739    4.2541    4.2541    4.4059    4.5978    5.5055    5.5772    5.5772    6.5457    6.8220    6.8686    6.8686    8.5103    9.1986    9.4349    9.4349    9.5164    9.6201   10.9853   10.9853   11.0292   11.3928   11.3928   11.7357   12.0621   12.2047   12.2047   12.9010   12.9185   13.4502   13.4502   15.4570   15.8974   16.3390   16.3390   16.4214   16.6485   17.0080   17.5086   17.5501   17.8994   17.8994   18.2278   19.0903
  1.3185  -11.4678  -11.0469  -10.7631  -10.7631   -6.3785   -6.3785   -5.9911   -5.3576   -2.8646   -2.8646   -2.2847   -1.7338   -1.7338   -1.6218   -1.1890   -1.1792    1.2637    2.0335    2.2697    2.2697    4.1031    4.1968    4.1968    4.2632    4.7609    5.4633    5.6773    5.6773    6.3361    6.6578    7.0298    7.0298    8.5771    9.1538    9.1538    9.2138    9.4296    9.9162   10.6617   10.8911   10.8911   11.4487   11.4487   11.5714   12.1797   12.1797   12.3439   12.8969   13.1771   14.0322   14.0322   15.1768   15.8721   16.1331   16.2457   16.2457   16.7510   17.0067   17.6119   17.6207   17.7389   17.9116   17.9116   19.1486
  1.3714  -11.4339  -11.1786  -10.7194  -10.7194   -6.3953   -6.3953   -5.7557   -5.3615   -3.0055   -3.0055   -2.0869   -1.8131   -1.8131   -1.5725   -1.4432   -1.3012    1.5816    2.0098    2.4714    2.4714    4.0381    4.0973    4.0973    4.1098    4.9759    5.4147    5.8255    5.8255    6.1538    6.3869    7.1982    7.1982    8.6943    8.7240    8.7240    9.2735    9.4091   10.2222   10.2467   10.9835   10.9835   11.1801   11.5325   11.5325   12.1482   12.1482   12.6899   12.8762   13.7406   14.6526   14.6526   14.9149   15.7671   15.7751   16.1811   16.1811   16.5239   17.0158   17.4061   17.8451   17.8451   17.8715   17.9610   18.7498
  1.4242  -11.3862  -11.3193  -10.6762  -10.6762   -6.3992   -6.3992   -5.4790   -5.3725   -3.1455   -3.1455   -1.9129   -1.9129   -1.8854   -1.7242   -1.5074   -1.4356    1.8892    1.9852    2.6808    2.6808    3.9745    3.9829    4.0210    4.0210    5.2371    5.3560    5.9838    5.9838    6.0003    6.0631    7.3151    7.3151    8.3184    8.3184    8.8664    9.0324    9.7152    9.9166   10.5334   10.7687   11.1791   11.1791   11.6358   11.6358   12.1431   12.1431   12.8659   12.8708   14.3799   14.6722   15.1622   15.1622   15.6097   15.6597   16.2387   16.2387   16.3301   16.4503   17.6325   17.7229   17.7229   17.8519   18.3225   18.3949
  1.4770  -11.4637  -11.3251  -10.6340  -10.6340   -6.3946   -6.3946   -5.3957   -5.1665   -3.2745   -3.2745   -2.0210   -2.0210   -1.9995   -1.6823   -1.5770   -1.4270    1.9584    2.1141    2.8048    2.8048    3.9084    3.9154    4.0629    4.0629    5.2825    5.5386    5.7547    5.8702    6.0814    6.0814    7.2611    7.2611    8.1709    8.1709    8.7122    9.0690    9.7082   10.0939   10.3883   10.8441   11.3645   11.3645   11.8130   11.8130   12.1719   12.1719   12.7553   12.8741   14.4495   14.9974   15.3687   15.3687   15.5722   15.7784   15.9684   16.1744   16.5631   16.5631   17.2431   17.5653   17.5653   17.7012   18.4711   18.5782
  1.5298  -11.6073  -11.2514  -10.5929  -10.5929   -6.3873   -6.3873   -5.4374   -4.8228   -3.3825   -3.3825   -2.2492   -2.1279   -2.1279   -1.7204   -1.4800   -1.3320    1.9282    2.2082    2.7793    2.7793    3.8378    3.8906    4.2744    4.2744    5.1893    5.5500    5.7482    5.8749    5.9891    5.9891    7.1716    7.1716    8.3024    8.3024    8.3788    9.2760    9.5831   10.0572   10.5231   11.1473   11.4601   11.4601   12.1194   12.1194   12.2304   12.2304   12.4063   12.9098   14.2476   15.1124   15.3402   15.3402   15.5134   16.0387   16.0628   16.1899   16.6370   16.9552   16.9552   17.4535   17.4535   17.7168   18.3828   18.3828
  1.5827  -11.7464  -11.1662  -10.5531  -10.5531   -6.3839   -6.3839   -5.5039   -4.4522   -3.4594   -3.4594   -2.4595   -2.2276   -2.2276   -1.8616   -1.2811   -1.2236    1.8934    2.1821    2.6474    2.6474    3.7633    3.8056    4.5528    4.5528    5.0722    5.5567    5.6080    5.7223    5.7223    6.2407    7.2660    7.2660    8.1037    8.5402    8.5402    9.4701    9.4935    9.7854   10.9796   11.4343   11.5027   11.5027   11.9623   12.2836   12.2836   12.5340   12.5340   12.9862   14.0671   14.6812   15.2286   15.2286   15.4870   15.9112   16.0029   16.7004   16.8942   16.9561   16.9561   17.5691   17.5691   17.7169   18.3981   18.3982
  1.6355  -11.8781  -11.0708  -10.5148  -10.5148   -6.3905   -6.3905   -5.5997   -4.0585   -3.4966   -3.4966   -2.6213   -2.3168   -2.3168   -1.9971   -1.1033   -1.0886    1.8517    2.0844    2.4715    2.4715    3.5943    3.6880    4.5904    4.5904    4.9292    5.4210    5.6613    5.6613    5.8020    6.6307    7.4778    7.4778    7.9365    8.8136    8.8136    9.4017    9.5786    9.6414   11.4284   11.5202   11.5329   11.5329   11.6958   12.3443   12.3443   12.9852   12.9852   13.1280   13.9084   14.2002   15.0855   15.0855   15.3127   15.4909   16.0034   16.7430   16.7430   17.4552   17.5653   17.6069   17.6069   17.7094   18.4328   18.4346
  1.6883  -12.0003  -10.9670  -10.4780  -10.4780   -6.4113   -6.4113   -5.7252   -3.6449   -3.4884   -3.4884   -2.7311   -2.3941   -2.3941   -2.1241   -0.9732   -0.9055    1.7992    1.9568    2.2847    2.2847    3.3007    3.6171    4.2344    4.2344    4.7611    5.1745    6.0135    6.0135    6.2067    7.0394    7.7385    7.7385    7.8982    9.0995    9.0995    9.2685    9.4384    9.7858   11.1493   11.5686   11.5686   11.8166   11.9225   12.3892   12.3892   13.3752   13.4529   13.4529   13.7288   13.7712   14.7273   14.9359   14.9359   15.5124   16.0724   16.4775   16.4775   17.5399   17.5399   17.6828   17.7788   18.2503   18.3906   18.4113
  1.7411  -12.1113  -10.8574  -10.4430  -10.4430   -6.4472   -6.4472   -5.8760   -3.4339   -3.4339   -3.2148   -2.7914   -2.4595   -2.4595   -2.2405   -0.8361   -0.7354    1.7294    1.8239    2.1031    2.1031    2.9794    3.5564    3.7551    3.7551    4.5728    4.8819    6.5247    6.5247    6.6959    7.4608    7.9790    8.0212    8.0212    9.0578    9.3626    9.3848    9.3848    9.9033   10.9030   11.6192   11.6192   12.0965   12.1089   12.4145   12.4145   13.2774   13.6543   13.7571   13.8660   13.8660   14.1633   14.8327   14.8327   15.5210   16.1836   16.1836   16.2131   17.1259   17.4564   17.4564   17.6084   18.0678   18.0906   18.0910
  1.7940  -12.2096  -10.7451  -10.4103  -10.4103   -6.4956   -6.4956   -6.0432   -3.3372   -3.3372   -2.8098   -2.7712   -2.5134   -2.5134   -2.3443   -0.6955   -0.5817    1.6321    1.6987    1.9351    1.9351    2.6613    3.2652    3.2652    3.5118    4.3721    4.5720    7.0867    7.0867    7.2276    7.8871    8.1498    8.3140    8.3140    8.7701    9.3458    9.6577    9.6577    9.9965   10.7963   11.6915   11.6915   12.2553   12.2697   12.4212   12.4212   12.8504   13.5551   13.6217   14.0404   14.0404   14.2270   14.9035   14.9035   15.4834   15.9182   15.9182   16.4105   16.4772   17.2065   17.2065   17.4034   17.5091   17.7244   17.7244
  1.8468  -12.2942  -10.6342  -10.3804  -10.3804   -6.5513   -6.5513   -6.2151   -3.2074   -3.2074   -2.7965   -2.5566   -2.5566   -2.4343   -2.3175   -0.5564   -0.4476    1.4941    1.5890    1.7858    1.7858    2.3635    2.7991    2.7991    3.4876    4.1696    4.2754    7.6649    7.6649    7.7768    8.3019    8.3084    8.5253    8.6083    8.6083    9.3799    9.9050    9.9050   10.0708   10.8010   11.7912   11.7912   12.3691   12.3723   12.4165   12.4165   12.4518   13.1026   13.4692   13.9374   13.9374   14.5498   14.9475   14.9475   15.5309   15.8711   15.9189   15.9189   16.4693   16.6624   16.6624   16.9982   17.5106   17.7489   17.7489
  1.8996  -12.3644  -10.5298  -10.3542  -10.3542   -6.6078   -6.6078   -6.3795   -3.0579   -3.0579   -2.7633   -2.5901   -2.5901   -2.5092   -1.8575   -0.4249   -0.3358    1.3021    1.4994    1.6585    1.6585    2.0974    2.3767    2.3767    3.4852    3.9774    4.0171    8.0421    8.2355    8.2355    8.3217    8.7104    8.7408    8.8956    8.8956    9.4549   10.1116   10.1116   10.1332   10.8771   11.9215   11.9215   12.0866   12.4157   12.4157   12.4356   12.4636   12.6075   13.3903   13.7368   13.7368   14.3765   14.6518   14.6518   15.3229   15.9773   15.9773   15.9970   16.0157   16.4618   16.4618   17.2309   17.6714   17.9149   17.9150
  1.9524  -12.4195  -10.4380  -10.3325  -10.3325   -6.6591   -6.6591   -6.5240   -2.9059   -2.9059   -2.7218   -2.6150   -2.6150   -2.5683   -1.3954   -0.3085   -0.2481    1.0481    1.4336    1.5547    1.5547    1.8719    2.0165    2.0165    3.5014    3.8083    3.8134    7.7416    8.7694    8.7694    8.8337    9.0622    9.0730    9.1646    9.1646    9.5579   10.1943   10.2646   10.2646   10.9908   11.7631   12.0787   12.0787   12.1414   12.4454   12.4454   12.4798   12.5553   13.3099   13.5164   13.5164   13.9478   14.2112   14.2112   14.8494   15.5018   15.5018   15.5152   16.6932   17.0242   17.0242   17.6463   17.9549   18.1578   18.1578
  2.0053  -12.4592  -10.3655  -10.3162  -10.3162   -6.6997   -6.6997   -6.6372   -2.7720   -2.7720   -2.6827   -2.6320   -2.6320   -2.6109   -0.9367   -0.2160   -0.1853    0.7337    1.3943    1.4734    1.4734    1.6945    1.7411    1.7411    3.5274    3.6705    3.6751    7.4995    9.2218    9.2218    9.2644    9.3689    9.3926    9.3985    9.3985    9.6704   10.2701   10.3596   10.3596   11.1113   11.4957   11.7191   12.2523   12.2523   12.5209   12.5408   12.5408   12.6594   13.2168   13.2979   13.2979   13.4798   13.7296   13.7296   14.4739   15.0967   15.0967   15.1033   17.4581   17.6735   17.6735   18.1290   18.3092   18.4561   18.4567
  2.0581  -12.4831  -10.3188  -10.3060  -10.3060   -6.7256   -6.7256   -6.7096   -2.6788   -2.6788   -2.6552   -2.6420   -2.6420   -2.6366   -0.4900   -0.1560   -0.1476    0.3703    1.3813    1.4114    1.4114    1.5735    1.5763    1.5763    3.5507    3.5872    3.5895    7.3429    9.5287    9.5287    9.5442    9.5660    9.5694    9.5694    9.6765    9.7641   10.3662   10.4064   10.4064   11.2057   11.3103   11.3839   12.4541   12.4541   12.5795   12.7101   12.7101   12.7823   13.0756   13.0756   13.0782   13.1032   13.2791   13.2791   14.2268   14.8291   14.8291   14.8304   18.2120   18.3029   18.3029   18.6566   18.6978   18.7964   18.8051
  2.1109  -12.4911  -10.3026  -10.3026  -10.3026   -6.7346   -6.7346   -6.7346   -2.6452   -2.6452   -2.6452   -2.6452   -2.6452   -2.6452   -0.1351   -0.1351   -0.1351    0.0425    1.3828    1.3828    1.3828    1.5267    1.5267    1.5267    3.5600    3.5600    3.5600    7.2887    9.6356    9.6356    9.6356    9.6356    9.6356    9.6356    9.8020    9.8020   10.4205   10.4205   10.4205   11.2420   11.2420   11.2420   12.6439   12.6439   12.6439   12.8771   12.8771   12.8771   12.8771   12.8771   12.8771   13.0119   13.0119   13.0119   14.1396   14.7345   14.7345   14.7345   18.6237   18.6237   18.6238   19.1140   19.1161   19.1197   19.1337
  2.1109  -12.4911  -10.3026  -10.3026  -10.3026   -6.7346   -6.7346   -6.7346   -2.6452   -2.6452   -2.6452   -2.6452   -2.6452   -2.6452   -0.1351   -0.1351   -0.1351    0.0425    1.3828    1.3828    1.3828    1.5267    1.5267    1.5267    3.5600    3.5600    3.5600    7.2887    9.6356    9.6356    9.6356    9.6356    9.6356    9.6356    9.8020    9.8020   10.4205   10.4205   10.4205   11.2420   11.2420   11.2420   12.6439   12.6439   12.6439   12.8771   12.8771   12.8771   12.8771   12.8771   12.8771   13.0119   13.0119   13.0119   14.1396   14.7345   14.7345   14.7345   18.6237   18.6238   18.6238   19.1138   19.1166   19.1187   19.1371
  2.1607  -12.4840  -10.3094  -10.3094  -10.3094   -6.7219   -6.7219   -6.7219   -2.6708   -2.6708   -2.6708   -2.6380   -2.6380   -2.6380   -0.4692   -0.1463   -0.1463    0.3450    1.3986    1.3986    1.3986    1.5707    1.5707    1.5707    3.5685    3.5769    3.5769    7.3370    9.5436    9.5436    9.5436    9.5768    9.5768    9.5768    9.7283    9.7283   10.3964   10.3964   10.3964   11.1938   11.3446   11.3446   12.5139   12.5139   12.5139   12.7092   12.7092   12.7092   13.1236   13.1236   13.1236   13.1670   13.1670   13.1670   14.2169   14.8194   14.8194   14.8194   18.2835   18.2835   18.2835   18.8230   18.8241   18.8345   18.8488
  2.2105  -12.4627  -10.3295  -10.3295  -10.3295   -6.6849   -6.6849   -6.6849   -2.7425   -2.7425   -2.7425   -2.6164   -2.6164   -2.6164   -0.8981   -0.1789   -0.1789    0.6759    1.4338    1.4338    1.4338    1.7098    1.7098    1.7098    3.6009    3.6261    3.6261    7.4770    9.2802    9.2802    9.2802    9.4081    9.4081    9.4081    9.5535    9.5535   10.3464   10.3464   10.3464   11.0652   11.6066   11.6066   12.4021   12.4021   12.4021   12.4999   12.4999   12.4999   13.3401   13.3401   13.3401   13.5466   13.5466   13.5466   14.4340   15.0631   15.0631   15.0631   17.6060   17.6060   17.6060   18.5284   18.5324   18.5828   18.5887
  2.2603  -12.4275  -10.3613  -10.3613  -10.3613   -6.6269   -6.6269   -6.6269   -2.8466   -2.8466   -2.8466   -2.5807   -2.5807   -2.5807   -1.3426   -0.2304   -0.2304    0.9474    1.4808    1.4808    1.4808    1.9390    1.9390    1.9390    3.6747    3.7037    3.7037    7.6951    8.8894    8.8894    8.8894    9.1489    9.1489    9.1489    9.3457    9.3457   10.2950   10.2950   10.2950   10.8921   11.9614   11.9614   12.3116   12.3116   12.3116   12.3475   12.3475   12.3475   13.4758   13.4758   13.4758   14.0239   14.0239   14.0239   14.7592   15.4344   15.4344   15.4344   16.9077   16.9077   16.9077   18.2536   18.2567   18.2697   18.3780
  2.3101  -12.3784  -10.4028  -10.4028  -10.4028   -6.5532   -6.5532   -6.5532   -2.9658   -2.9658   -2.9658   -2.5311   -2.5311   -2.5311   -1.7941   -0.2971   -0.2971    1.1428    1.5406    1.5406    1.5406    2.2411    2.2411    2.2411    3.8035    3.8035    3.8098    7.9696    8.4251    8.4251    8.4251    8.8234    8.8234    8.8234    9.1440    9.1440   10.2459   10.2459   10.2459   10.7131   12.1486   12.1486   12.1486   12.3244   12.3244   12.3244   12.3721   12.3721   13.5760   13.5760   13.5760   14.4762   14.4762   14.4762   15.1630   15.8941   15.8941   15.8941   16.2770   16.2770   16.2770   18.0407   18.0408   18.0458   18.1996
  2.3599  -12.3160  -10.4515  -10.4515  -10.4515   -6.4708   -6.4708   -6.4708   -3.0825   -3.0825   -3.0825   -2.4683   -2.4683   -2.4683   -2.2470   -0.3751   -0.3751    1.2577    1.6138    1.6138    1.6138    2.5995    2.5995    2.5995    3.9178    3.9178    4.0169    7.9268    7.9268    7.9268    8.2679    8.4545    8.4545    8.4545    8.9686    8.9686   10.1967   10.1967   10.1967   10.5680   12.0090   12.0090   12.0090   12.3139   12.3139   12.3139   12.8220   12.8220   13.6423   13.6423   13.6423   14.6922   14.6922   14.6922   15.6247   15.9056   15.9056   15.9056   16.4040   16.4040   16.4040   17.9087   17.9098   17.9109   18.0738
  2.4098  -12.2408  -10.5050  -10.5050  -10.5050   -6.3882   -6.3882   -6.3882   -3.1800   -3.1800   -3.1800   -2.6969   -2.3929   -2.3929   -2.3929   -0.4604   -0.4604    1.3019    1.6992    1.6992    1.6992    2.9993    2.9993    2.9993    4.0382    4.0382    4.2920    7.4204    7.4204    7.4204    8.0605    8.0605    8.0605    8.5405    8.8318    8.8318   10.1455   10.1455   10.1455   10.5074   11.8893   11.8893   11.8893   12.3031   12.3031   12.3031   13.3027   13.3027   13.6729   13.6729   13.6729   14.3866   14.3866   14.3866   16.0515   16.0515   16.0515   16.1304   16.9144   16.9144   16.9144   17.8962   17.8986   17.9068   18.0234
  2.4596  -12.1534  -10.5610  -10.5610  -10.5610   -6.3146   -6.3146   -6.3146   -3.2438   -3.2438   -3.2438   -3.1399   -2.3059   -2.3059   -2.3059   -0.5494   -0.5494    1.2939    1.7944    1.7944    1.7944    3.4256    3.4256    3.4256    4.1561    4.1561    4.6217    6.9262    6.9262    6.9262    7.6553    7.6553    7.6553    8.7226    8.7429    8.7429   10.0910   10.0910   10.0910   10.5931   11.7872   11.7872   11.7872   12.2820   12.2820   12.2820   13.6655   13.6655   13.6655   13.8092   13.8092   13.8471   13.8471   13.8471   16.3909   16.3909   16.3909   16.6689   17.3204   17.3204   17.3204   18.0741   18.0743   18.0851   18.1005
  2.5094  -12.0548  -10.6175  -10.6175  -10.6175   -6.2588   -6.2588   -6.2588   -3.5726   -3.2617   -3.2617   -3.2617   -2.2085   -2.2085   -2.2085   -0.6390   -0.6390    1.2522    1.8952    1.8952    1.8952    3.8579    3.8579    3.8579    4.2631    4.2631    4.9907    6.4686    6.4686    6.4686    7.2491    7.2491    7.2491    8.7095    8.7095    8.7786   10.0309   10.0309   10.0309   10.8554   11.7006   11.7006   11.7006   12.2386   12.2386   12.2386   13.2901   13.2901   13.2901   13.6209   13.6209   13.6209   14.3377   14.3377   16.6804   16.6804   16.6804   17.2248   17.5606   17.5606   17.5606   18.2271   18.2271   18.2272   18.5757
  2.5592  -11.9462  -10.6727  -10.6727  -10.6727   -6.2269   -6.2269   -6.2269   -3.9918   -3.2257   -3.2257   -3.2257   -2.1021   -2.1021   -2.1021   -0.7267   -0.7267    1.1914    1.9946    1.9946    1.9946    4.2530    4.2530    4.2530    4.3528    4.3528    5.3859    6.0953    6.0953    6.0953    6.8499    6.8499    6.8499    8.7368    8.7368    8.7388    9.9615    9.9615    9.9615   11.2566   11.6285   11.6285   11.6285   12.1458   12.1458   12.1458   12.7935   12.7935   12.7935   13.5437   13.5437   13.5437   14.8839   14.8839   16.8760   16.8760   16.8760   17.7244   17.7571   17.7571   17.7571   18.3450   18.3457   18.3820   18.3820
  2.6090  -11.8292  -10.7252  -10.7252  -10.7252   -6.2209   -6.2209   -6.2209   -4.3941   -3.1329   -3.1329   -3.1329   -1.9886   -1.9886   -1.9886   -0.8104   -0.8104    1.1219    2.0812    2.0812    2.0812    4.4212    4.4212    4.5041    4.5041    4.5041    5.7964    5.9206    5.9206    5.9206    6.4639    6.4639    6.4639    8.6551    8.8277    8.8277    9.8765    9.8765    9.8765   11.5700   11.5700   11.5700   11.7337   11.9294   11.9294   11.9294   12.4549   12.4549   12.4549   13.4416   13.4416   13.4416   15.4379   15.4379   16.9955   16.9955   16.9955   17.6654   17.6733   17.6733   17.9820   17.9820   17.9821   18.3101   18.3101
  2.6588  -11.7057  -10.7740  -10.7740  -10.7740   -6.2381   -6.2381   -6.2381   -4.7761   -2.9859   -2.9859   -2.9859   -1.8705   -1.8705   -1.8705   -0.8886   -0.8886    1.0504    2.1361    2.1361    2.1361    4.4671    4.4671    4.4938    4.4938    4.4938    6.0739    6.0739    6.0739    6.0965    6.0965    6.0965    6.2112    8.5662    8.9817    8.9817    9.7670    9.7670    9.7670   11.5244   11.5244   11.5244   11.5929   11.5929   11.5929   12.2305   12.2935   12.2935   12.2935   13.3235   13.3235   13.3235   15.9515   15.9515   17.0143   17.0143   17.0143   17.0791   17.0791   17.1889   17.9923   17.9923   17.9932   18.2494   18.2494
  2.7086  -11.5785  -10.8183  -10.8183  -10.8183   -6.2729   -6.2729   -6.2729   -5.1338   -2.7913   -2.7913   -2.7913   -1.7504   -1.7504   -1.7504   -0.9598   -0.9598    0.9815    2.1320    2.1320    2.1320    4.3400    4.3400    4.3400    4.4927    4.4927    5.7530    5.7530    5.7530    6.4533    6.4533    6.4533    6.6150    8.5008    9.1954    9.1954    9.6259    9.6259    9.6259   11.2734   11.2734   11.2734   11.4907   11.4907   11.4907   12.1960   12.1960   12.1960   12.6868   13.1978   13.1978   13.1978   16.0381   16.0381   16.7529   16.7626   16.7626   16.7626   16.9495   16.9495   17.7793   17.7793   17.7793   18.5585   18.5585
  2.7584  -11.4508  -10.8575  -10.8575  -10.8575   -6.3181   -6.3181   -6.3181   -5.4630   -2.5581   -2.5581   -2.5581   -1.6319   -1.6319   -1.6319   -1.0232   -1.0232    0.9182    2.0404    2.0404    2.0404    4.2092    4.2092    4.2092    4.5018    4.5018    5.4384    5.4384    5.4384    6.8987    6.8987    6.8987    6.9811    8.4910    9.4624    9.4624    9.4624    9.4633    9.4633   11.0357   11.0357   11.0357   11.4679   11.4679   11.4679   12.1157   12.1157   12.1157   13.0175   13.0721   13.0721   13.0721   15.5318   15.5318   16.2074   16.2074   16.2074   16.4795   17.4510   17.4510   17.8183   17.8183   17.8183   18.9053   18.9053
  2.8082  -11.3271  -10.8911  -10.8911  -10.8911   -6.3670   -6.3670   -6.3670   -5.7586   -2.2964   -2.2964   -2.2964   -1.5190   -1.5190   -1.5190   -1.0779   -1.0779    0.8623    1.8531    1.8531    1.8531    4.1632    4.1632    4.1632    4.4994    4.4994    5.1579    5.1579    5.1579    7.2659    7.3117    7.3117    7.3117    8.5810    9.3236    9.3236    9.3236    9.7783    9.7783   10.8913   10.8913   10.8913   11.4546   11.4546   11.4546   12.0438   12.0438   12.0438   12.9528   12.9528   12.9528   13.1243   14.9424   14.9424   15.5377   15.5377   15.5377   16.4704   17.9642   17.9642   17.9642   18.0750   18.0750   19.2853   19.2853
  2.8580  -11.2124  -10.9188  -10.9188  -10.9188   -6.4139   -6.4139   -6.4139   -6.0147   -2.0176   -2.0176   -2.0176   -1.4164   -1.4164   -1.4164   -1.1233   -1.1233    0.8153    1.5937    1.5937    1.5937    4.1961    4.1961    4.1961    4.4904    4.4904    4.9172    4.9172    4.9172    7.4339    7.5942    7.5942    7.5942    8.8028    9.3009    9.3009    9.3009   10.1324   10.1324   10.8347   10.8347   10.8347   11.4491   11.4491   11.4491   11.9806   11.9806   11.9806   12.8456   12.8456   12.8456   12.9829   14.3576   14.3576   14.8392   14.8392   14.8392   16.7507   18.1479   18.1479   18.1479   18.7357   18.7357   19.6945   19.6945
  2.9078  -11.1129  -10.9405  -10.9405  -10.9405   -6.4545   -6.4545   -6.4545   -6.2247   -1.7370   -1.7370   -1.7370   -1.3291   -1.3291   -1.3291   -1.1591   -1.1591    0.7780    1.3024    1.3024    1.3024    4.2749    4.2749    4.2749    4.4790    4.4790    4.7219    4.7219    4.7219    7.5048    7.6797    7.6797    7.6797    9.1265    9.4529    9.4529    9.4529   10.5158   10.5158   10.8700   10.8700   10.8700   11.4490   11.4490   11.4490   11.9284   11.9284   11.9284   12.6785   12.7554   12.7554   12.7554   13.7959   13.7959   14.1459   14.1459   14.1459   17.2373   18.3412   18.3412   18.3412   19.4193   19.4193   20.1291   20.1324
  2.9576  -11.0353  -10.9561  -10.9561  -10.9561   -6.4856   -6.4856   -6.4856   -6.3815   -1.4783   -1.4783   -1.4783   -1.2622   -1.2622   -1.2622   -1.1848   -1.1848    0.7511    1.0240    1.0240    1.0240    4.3641    4.3641    4.3641    4.4685    4.4685    4.5775    4.5775    4.5775    7.5262    7.6318    7.6318    7.6318    9.4809    9.6839    9.6839    9.6839   10.9115   10.9115   11.0218   11.0218   11.0218   11.4518   11.4518   11.4518   11.8911   11.8911   11.8911   12.3203   12.6869   12.6869   12.6869   13.2739   13.2739   13.4854   13.4854   13.4854   17.8250   18.5196   18.5196   18.5196   20.1196   20.1229   20.3866   20.3986
  3.0074  -10.9857  -10.9654  -10.9654  -10.9654   -6.5051   -6.5051   -6.5051   -6.4787   -1.2820   -1.2820   -1.2820   -1.2200   -1.2200   -1.2200   -1.2004   -1.2004    0.7348    0.8117    0.8117    0.8117    4.4329    4.4329    4.4329    4.4612    4.4612    4.4887    4.4887    4.4887    7.5298    7.5601    7.5601    7.5601    9.7803    9.8512    9.8512    9.8512   11.2754   11.2754   11.2841   11.2841   11.2841   11.4549   11.4549   11.4549   11.8755   11.8755   11.8755   12.0130   12.6439   12.6439   12.6439   12.8350   12.8350   12.9130   12.9130   12.9130   18.4017   18.6518   18.6518   18.6518   20.3622   20.3622   20.3627   20.6782
  3.0572  -10.9686  -10.9686  -10.9686  -10.9686   -6.5117   -6.5117   -6.5117   -6.5117   -1.2056   -1.2056   -1.2056   -1.2056   -1.2056   -1.2056   -1.2056   -1.2056    0.7293    0.7293    0.7293    0.7293    4.4587    4.4587    4.4587    4.4587    4.4587    4.4587    4.4587    4.4587    7.5296    7.5296    7.5296    7.5296    9.9060    9.9060    9.9060    9.9060   11.4562   11.4562   11.4562   11.4562   11.4562   11.4562   11.4562   11.4562   11.8837   11.8837   11.8837   11.8837   12.6293   12.6293   12.6293   12.6293   12.6293   12.6293   12.6293   12.6293   18.7019   18.7019   18.7019   18.7019   20.3445   20.3445   20.3445   20.3445
